BRA011	Brazo General	Farmer Walk	Transporte de Carga	Mancuernas	Trap Bar	Gimnasio, Aire Libre	Media	Intermedio	Media-Alta	PG, RD, SB	Estabilidad	ENF001, ENF002, ENF003	PAT001, PAT011, PAT012	PAT002
BRA012	Brazo General	Curl Alternado	Flexión de Codo Unilateral	Mancuernas	Polea	Gimnasio, Casa	Media	Básico	Baja-Media	GMM	Complementario	ENF001, ENF002, ENF003, ENF009	PAT011, PAT012	Ninguna
BRA013	Brazo General	Curl Predicador	Flexión de Codo	Máquina	Barra EZ	Gimnasio	Baja	Básico	Baja	GMM	Aislado	ENF001, ENF002, ENF003, ENF009	PAT012, PAT005	Ninguna
BRA014	Brazo General	Curl Machine	Flexión de Codo	Máquina	Polea	Gimnasio	Baja	Básico	Baja	GMM	Aislado	ENF001, ENF002, ENF003, ENF008, ENF009	PAT012	Ninguna
BRA015	Brazo General	Dip Machine	Extensión de Codo	Máquina	Fondos Asistidos	Gimnasio	Baja	Básico	Media	GMM	Complementario	ENF001, ENF002, ENF003	PAT004, PAT012, PAT005	Ninguna
BRA016	Brazo General	Tricep Extension Machine	Extensión de Codo	Máquina	Polea	Gimnasio	Baja	Básico	Baja	GMM	Aislado	ENF001, ENF002, ENF003, ENF009	PAT012	Ninguna
BRA017	Brazo General	Spider Curl Machine	Flexión de Codo	Máquina	Mancuernas	Gimnasio	Baja	Básico	Baja	GMM	Aislado	ENF001, ENF002, ENF003, ENF009	PAT012	Ninguna
BRA018	Brazo General	Bicep Curl Machine	Flexión de Codo	Máquina	Polea	Gimnasio	Baja	Básico	Baja	GMM	Aislado	ENF001, ENF002, ENF003, ENF008, ENF009	PAT012	Ninguna
BRA019	Brazo General	Curl Polea	Flexión de Codo	Polea	Banda	Gimnasio, Casa	Baja	Básico	Baja	GMM	Aislado	ENF001, ENF002, ENF003, ENF009	PAT011, PAT012	Ninguna
BRA020	Brazo General	Extensión Tríceps Polea	Extensión de Codo	Polea	Banda	Gimnasio, Casa	Baja	Básico	Baja	GMM	Aislado	ENF001, ENF002, ENF003	PAT012	Ninguna
BRA021	Brazo General	Pushdown Cuerda	Extensión de Codo	Polea	Banda	Gimnasio	Baja	Básico	Baja	GMM	Aislado	ENF001, ENF002, ENF003, ENF009	PAT012	Ninguna
BRA022	Brazo General	Curl Alto Polea	Flexión de Codo	Polea	Banda	Gimnasio	Baja	Básico	Baja	GMM	Aislado	ENF001, ENF002, ENF003	PAT004, PAT012	Ninguna
BRA023	Brazo General	Curl Unilateral Polea	Flexión de Codo Unilateral	Polea	Banda	Gimnasio	Baja	Básico	Baja	GMM	Estabilidad	ENF001, ENF002, ENF003, ENF009	PAT012	Ninguna
BRA024	Brazo General	Overhead Rope Extension	Extensión de Codo	Polea	Banda	Gimnasio	Baja	Básico	Baja	GMM	Aislado	ENF001, ENF002, ENF003	PAT004, PAT012, PAT014	Ninguna
BRA025	Brazo General	Fondos Tríceps	Empuje Vertical	Propio Peso	Banco	Casa, Gimnasio	Baja-Media	Intermedio	Media	PG, GMM	Complementario	ENF002, ENF003	PAT004, PAT011, PAT012, PAT014	ENF001, ENF008
BRA026	Brazo General	Chin Ups Cerradas	Tracción Vertical	Propio Peso	Banda	Gimnasio, Aire Libre	Media	Intermedio	Alta	PG, GMM, RD	Principal	ENF002	PAT004, PAT011, PAT012, PAT014	ENF001, ENF008
BRA027	Brazo General	Diamond Push Up	Empuje Horizontal	Propio Peso	Banda	Casa, Aire Libre	Media	Intermedio	Media	PG, GMM	Complementario	ENF002, ENF003	PAT011, PAT012, PAT004	ENF001, ENF008
BRA028	Brazo General	Bench Dips	Extensión de Codo	Propio Peso	Banco	Casa, Gimnasio	Media	Intermedio	Media	GMM	Complementario	ENF002, ENF003	PAT004, PAT012, PAT014	ENF001, ENF008
BRA029	Brazo General	Isométrico Bíceps	Isométrico	Propio Peso	Banda	Casa, Gimnasio	Baja-Media	Básico	Baja	SB, GMM	Estabilidad	ENF001, ENF002, ENF003, ENF008, ENF009	PAT012	Ninguna
BRA030	Brazo General	Bodyweight Curl	Flexión de Codo	Propio Peso	TRX	Casa, Gimnasio	Media	Intermedio	Media	GMM, RD	Estabilidad	ENF001, ENF002, ENF003	PAT011, PAT012	Ninguna
ABD001	Abdomen	Dragon Flag	Core Avanzado	Propio Peso	Mayor Peso/Tension	Casa-Gimnasio	Media-Alta	Avanzado	Alta	RF	Complementario	ENF002	PAT001, PAT003, PAT010	PAT002, ENF007, ENF008
ABD002	Abdomen	L-Sit	Core Avanzado	Propio Peso	Mayor Peso/Tension	Casa-Gimnasio	Media-Alta	Avanzado	Alta	RF	Complementario	ENF002	PAT001, PAT009	PAT002
ABD003	Abdomen	Reverse Plank	Core Posterior	Propio Peso	Mayor Peso/Tension	Casa	Media-Alta	Intermedio	Media	SB-RF	Complementario	ENF001, ENF002, ENF003	PAT009	Ninguna
ABD004	Abdomen	V-Ups	Core Anterior	Propio Peso	Mayor Peso/Tension	Casa	Media-Alta	Intermedio	Media	PG-RF	Complementario	ENF002, ENF003	PAT001	PAT002, ENF010
ABD005	Abdomen	Inchworm	Core Avanzado	Propio Peso	Mayor Peso/Tension	Casa-Aire Libre	Media-Alta	Intermedio	Media-Alta	PG-RF	Complementario	ENF002, ENF003	PAT001, PAT004, PAT011	PAT002
ABD006	Abdomen	Hollow Body Rock	Estabilización	Propio Peso	Mayor Peso/Tension	Casa	Media-Alta	Avanzado	Media-Alta	RF	Estabilización	ENF002	PAT001	PAT002, ENF010
ABD007	Abdomen	Plancha lateral con rotación	Core Lateral	Propio Peso	Mayor Peso/Tension	Casa	Media	Intermedio	Media	PG-SB-RF	Complementario	ENF001, ENF002, ENF003	PAT001, PAT010	PAT002
ABD008	Abdomen	Bear Crawl	Antirotacional	Propio Peso	Mayor Peso/Tension	Casa-Aire Libre	Media	Intermedio	Media	PG-SB-RF	Complementario	ENF001, ENF002, ENF003	PAT004, PAT011, PAT007	Ninguna
ABD009	Abdomen	Dead Bug Avanzado	Antirotacional	Propio Peso	Mayor Peso/Tension	Casa	Media	Intermedio	Baja-Media	SB-RF	Complementario	ENF001, ENF002, ENF003, ENF009	PAT001	Ninguna
ABD010	Abdomen	Plancha tres apoyos	Estabilización	Propio Peso	Mayor Peso/Tension	Casa	Media	Intermedio	Media	SB-RF	Estabilización	ENF001, ENF002, ENF003	PAT001, PAT011	Ninguna
ABD011	Abdomen	Bird Dog Dinámico	Antirotacional	Propio Peso	Mayor Peso/Tension	Casa	Media	Intermedio	Baja-Media	SB-RF	Complementario	ENF001, ENF002, ENF003, ENF009	PAT001	Ninguna
ABD012	Abdomen	Leg Raises	Core Anterior	Propio Peso	Mayor Peso/Tension	Casa	Media	Intermedio	Media	PG-GM	Complementario	ENF002, ENF003	PAT001	PAT002
ABD013	Abdomen	Plancha Frontal	Estabilización	Propio Peso	Mayor Peso/Tension	Casa	Baja	Básico	Baja	SB	Estabilización	ENF001, ENF002, ENF003, ENF008, ENF009	PAT001	Ninguna
ABD014	Abdomen	Plancha Lateral	Core Lateral	Propio Peso	Mayor Peso/Tension	Casa	Baja	Básico	Baja	SB	Complementario	ENF001, ENF002, ENF003, ENF008, ENF009	PAT001	Ninguna
ABD015	Abdomen	Crunch Clásico	Core Anterior	Propio Peso	Mayor Peso/Tension	Casa	Baja	Básico	Baja	PG	Complementario	ENF001, ENF002, ENF003	PAT001	PAT002
ABD016	Abdomen	Glute Bridge	Core Posterior	Propio Peso	Mayor Peso/Tension	Casa	Baja	Básico	Baja	PG-SB	Complementario	ENF001, ENF002, ENF003, ENF008, ENF009	PAT009	Ninguna
ABD017	Abdomen	Dead Bug Básico	Antirotacional	Propio Peso	Mayor Peso/Tension	Casa	Baja	Básico	Baja	SB	Complementario	ENF001, ENF002, ENF003, ENF008, ENF009	Ninguna	Ninguna
ABD018	Abdomen	Bird Dog Clásico	Antirotacional	Propio Peso	Mayor Peso/Tension	Casa	Baja	Básico	Baja	SB	Complementario	ENF001, ENF002, ENF003, ENF008, ENF009	Ninguna	Ninguna
ABD019	Abdomen	Cat-Cow	Movilidad Core	Propio Peso	Mayor Peso/Tension	Casa	Baja	Básico	Muy Baja	SB	Complementario	ENF001, ENF002, ENF003, ENF008, ENF009	Ninguna	Ninguna
ABD020	Abdomen	Crunch Inverso	Core Anterior	Propio Peso	Mayor Peso/Tension	Casa	Baja	Básico	Baja	PG	Complementario	ENF001, ENF002, ENF003	PAT001	PAT002
ABD021	Abdomen	Plancha Rodillas	Estabilización	Propio Peso	Mayor Peso/Tension	Casa	Baja	Básico	Muy Baja	SB	Estabilización	ENF001, ENF002, ENF003, ENF008, ENF009	Ninguna	Ninguna
ABD022	Abdomen	Superman Estático	Core Posterior	Propio Peso	Mayor Peso/Tension	Casa	Baja	Básico	Baja	SB	Complementario	ENF001, ENF002, ENF003	PAT001	PAT002
ABD023	Abdomen	Bicycle Crunch	Core Anterior	Propio Peso	Mayor Peso/Tension	Casa	Baja	Básico	Baja	PG	Complementario	ENF001, ENF002, ENF003	PAT001	PAT002
ABD024	Abdomen	Boat Pose	Estabilización	Propio Peso	Mayor Peso/Tension	Casa	Baja	Básico	Baja	SB	Estabilización	ENF001, ENF002, ENF003	PAT001	PAT002
ABD025	Abdomen	Shoulder Taps	Antirotacional	Propio Peso	Mayor Peso/Tension	Casa-Aire Libre	Baja-Media	Básico	Baja-Media	SB-RF	Complementario	ENF001, ENF002, ENF003	PAT004, PAT011	Ninguna
ABD026	Abdomen	Mountain Climbers	Antirotacional / Metabólico	Propio Peso	Mayor Peso/Tension	Casa-Aire Libre	Baja-Media	Intermedio	Media	PG-RF	Complementario	ENF002, ENF003	PAT007, PAT011, PAT001	ENF010
ABD027	Abdomen	Flutter Kicks	Core Anterior	Propio Peso	Mayor Peso/Tension	Casa	Baja-Media	Básico	Baja-Media	PG	Complementario	ENF001, ENF002, ENF003	PAT001	PAT002
ABD028	Abdomen	Russian Twists	Rotacional	Propio Peso	Mayor Peso/Tension	Casa	Baja-Media	Intermedio	Baja-Media	PG-RF	Complementario	ENF001, ENF002, ENF003	PAT001, PAT010	PAT002
ABD029	Abdomen	Hollow Body Hold	Estabilización	Propio Peso	Mayor Peso/Tension	Casa	Baja-Media	Intermedio	Media	RF	Estabilización	ENF001, ENF002, ENF003	PAT001	PAT002
ABD030	Abdomen	Superman Dinámico	Core Posterior	Propio Peso	Mayor Peso/Tension	Casa	Baja-Media	Intermedio	Baja-Media	SB-RF	Complementario	ENF001, ENF002, ENF003	PAT001	PAT002
RES001	Resistencia	Caminar	Aeróbico	Ninguna	Caminadora	Aire Libre	Baja	Básico	Baja	PG, SB	Principal	Todas	ENF005	Ninguna
RES002	Resistencia	Trotar	Aeróbico	Ninguna	Caminadora	Aire Libre	Baja	Básico	Media	PG, SB, RD	Principal	ENF001, ENF002, ENF004, ENF006	PAT007, PAT008, ENF008	ENF005
RES003	Resistencia	Correr	Aeróbico	Ninguna	Caminadora	Aire Libre	Media	Intermedio	Media-Alta	PG, RD	Principal	ENF001, ENF002, ENF004	PAT007, PAT008, PAT009	ENF005, ENF007
RES004	Resistencia	Sprint	Anaeróbico	Ninguna	Caminadora	Aire Libre	Media	Avanzado	Alta	RD	Principal	ENF001, ENF002	PAT007, PAT008, PAT009	ENF005, ENF007, ENF008
RES005	Resistencia	Burpees	Mixto	Propio Peso	Ninguna	Casa	Media	Intermedio	Alta	PG, RD	Metabólico	ENF001, ENF002	PAT004, PAT007, PAT008	PAT002, ENF005, ENF007
RES006	Resistencia	Sprawls	Mixto	Propio Peso	Ninguna	Casa	Media	Intermedio	Media-Alta	PG, RD	Metabólico	ENF001, ENF002	PAT004, PAT007	PAT002, ENF005
RES007	Resistencia	Jump Squats	Pliométrico	Propio Peso	Ninguna	Casa	Media	Intermedio	Alta	PG, RD	Potencia	ENF001, ENF002	PAT007, PAT008	ENF007, ENF008
RES008	Resistencia	Plyo Lunges	Pliométrico	Propio Peso	Ninguna	Casa	Media	Avanzado	Alta	RD	Potencia	ENF001, ENF002	PAT007, PAT008, PAT009	ENF007, ENF008
RES009	Resistencia	Star Jumps	Pliométrico	Propio Peso	Ninguna	Casa	Baja	Básico	Media-Alta	PG	Metabólico	ENF001, ENF002, ENF009	PAT007, PAT008	ENF007
RES010	Resistencia	Hand Release Push Ups	Mixto	Propio Peso	Ninguna	Casa	Media	Intermedio	Media	PG, GMM	Complementario	ENF001, ENF002, ENF009	PAT004, PAT006	PAT005
RES011	Resistencia	Jumping Jacks	Aeróbico	Propio Peso	Ninguna	Casa	Baja	Básico	Media	PG, SB	Principal	ENF001, ENF002, ENF003, ENF009	PAT007, PAT008	ENF007
RES012	Resistencia	High Knees	Anaeróbico	Propio Peso	Ninguna	Casa	Baja	Básico	Alta	PG, RD	Metabólico	ENF001, ENF002	PAT007, PAT008	ENF007, ENF008
RES013	Resistencia	Butt Kicks	Aeróbico	Propio Peso	Ninguna	Casa	Baja	Básico	Media	PG, SB	Principal	ENF001, ENF002, ENF009	PAT007	ENF007
RES014	Resistencia	Fast Feet	Agilidad	Propio Peso	Conos	Casa	Media	Intermedio	Alta	RD	Agilidad	ENF001, ENF002	PAT007, PAT008	ENF007
RES015	Resistencia	Scissors Jumps	Pliométrico	Propio Peso	Ninguna	Casa	Media	Intermedio	Alta	PG, RD	Potencia	ENF001, ENF002	PAT007, PAT008	ENF007
RES016	Resistencia	Lateral Shuffles	Agilidad	Propio Peso	Conos	Aire Libre	Media	Intermedio	Media-Alta	RD	Agilidad	ENF001, ENF002	PAT007, PAT008	ENF007
RES017	Resistencia	Mountain Climbers	Mixto	Propio Peso	Ninguna	Casa	Baja	Básico	Alta	PG	Metabólico	ENF001, ENF002, ENF003	PAT004, PAT006	PAT002
RES018	Resistencia	Cross Body Climbers	Mixto	Propio Peso	Ninguna	Casa	Media	Intermedio	Alta	PG	Metabólico	ENF001, ENF002	PAT004, PAT006	PAT002
RES019	Resistencia	Plank Jacks	Mixto	Propio Peso	Ninguna	Casa	Media	Intermedio	Media-Alta	PG	Metabólico	ENF001, ENF002	PAT004, PAT006	PAT002
RES020	Resistencia	Sprinter Sit Ups	Core Metabólico	Propio Peso	Ninguna	Casa	Media	Intermedio	Alta	PG	Complementario	ENF001, ENF002	PAT001	PAT002
RES021	Resistencia	Flutter Kicks	Core Metabólico	Propio Peso	Ninguna	Casa	Baja	Básico	Media	PG	Complementario	ENF001, ENF002	PAT001	PAT002
RES022	Resistencia	Russian Twists	Rotacional	Propio Peso	Ninguna	Casa	Baja	Básico	Media	PG	Complementario	ENF001, ENF002	PAT001, PAT010	PAT002
RES023	Resistencia	Bear Crawls	Locomoción	Propio Peso	Ninguna	Casa	Media	Intermedio	Media-Alta	PG, RD	Locomoción	ENF001, ENF002	PAT004, PAT007	PAT002
RES024	Resistencia	Crab Walks	Locomoción	Propio Peso	Ninguna	Casa	Media	Intermedio	Media	PG	Locomoción	ENF001, ENF002	PAT004, PAT006	PAT002
RES025	Resistencia	Inchworms	Locomoción	Propio Peso	Ninguna	Casa	Media	Intermedio	Media	PG, SB	Locomoción	ENF001, ENF002	PAT004, PAT006	PAT002
RES026	Resistencia	Frog Jumps	Pliométrico	Propio Peso	Ninguna	Casa	Media	Avanzado	Alta	RD	Potencia	ENF001, ENF002	PAT007, PAT008, PAT009	ENF007, ENF008
RES027	Resistencia	Kick Throughs	Locomoción	Propio Peso	Ninguna	Casa	Media	Intermedio	Media-Alta	PG	Locomoción	ENF001, ENF002	PAT004, PAT006	PAT002
RES028	Resistencia	Skater Jumps	Agilidad	Propio Peso	Ninguna	Casa	Media	Intermedio	Alta	RD	Agilidad	ENF001, ENF002	PAT007, PAT008	ENF007
RES029	Resistencia	Squat to Reverse Lunge Combo	Mixto	Propio Peso	Ninguna	Casa	Media	Intermedio	Media-Alta	PG	Metabólico	ENF001, ENF002	PAT007, PAT009	ENF007
RES030	Resistencia	Push Up + Mountain Climber	Mixto	Propio Peso	Ninguna	Casa	Media	Intermedio	Alta	PG	Metabólico	ENF001, ENF002	PAT004, PAT006	PAT002
RES031	Resistencia	Isometric Squat Punches	Mixto	Propio Peso	Ninguna	Casa	Baja	Básico	Media	PG	Complementario	ENF001, ENF002, ENF009	PAT007	Ninguna
RES032	Resistencia	Square Jumps	Agilidad	Propio Peso	Conos	Casa	Media	Intermedio	Alta	RD	Agilidad	ENF001, ENF002	PAT007, PAT008	ENF007
RES033	Resistencia	Sprawl + Tuck Jump	Mixto	Propio Peso	Ninguna	Casa	Avanzada	Avanzado	Alta	RD	Potencia	ENF001	PAT007, PAT008	ENF005, ENF007, ENF008
RES034	Resistencia	Commandos	Mixto	Propio Peso	Ninguna	Casa	Media	Intermedio	Media-Alta	PG	Complementario	ENF001, ENF002	PAT004, PAT006	PAT002
